time[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],xf[ft],yf[ft],zf[ft],e0,ex,ey,ez
  8.800000000000e-01,  1.752576747604e+01,  0.000000000000e+00,  1.849527857103e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.572154653739e+01,  0.000000000000e+00, -1.908669754148e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  8.900000000000e-01,  1.735836545487e+01,  0.000000000000e+00,  1.863881167636e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.589596581175e+01,  0.000000000000e+00, -1.906813038702e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.000000000000e-01,  1.719261683398e+01,  0.000000000000e+00,  1.878103270851e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.606871935766e+01,  0.000000000000e+00, -1.904942035548e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.100000000000e-01,  1.702849245715e+01,  0.000000000000e+00,  1.892194151405e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.623982356242e+01,  0.000000000000e+00, -1.903056875901e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.200000000000e-01,  1.686596424483e+01,  0.000000000000e+00,  1.906153810748e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.640929452720e+01,  0.000000000000e+00, -1.901157690986e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.300000000000e-01,  1.670500515103e+01,  0.000000000000e+00,  1.919982267887e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.657714807756e+01,  0.000000000000e+00, -1.899244612014e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.400000000000e-01,  1.654558912168e+01,  0.000000000000e+00,  1.933679560082e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.674339977363e+01,  0.000000000000e+00, -1.897317770171e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.500000000000e-01,  1.638769105460e+01,  0.000000000000e+00,  1.947245743473e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.690806491974e+01,  0.000000000000e+00, -1.895377296597e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.600000000000e-01,  1.623128676074e+01,  0.000000000000e+00,  1.960680893643e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.707115857384e+01,  0.000000000000e+00, -1.893423322362e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.700000000000e-01,  1.607635292694e+01,  0.000000000000e+00,  1.973985106121e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.723269555637e+01,  0.000000000000e+00, -1.891455978455e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.800000000000e-01,  1.592286707992e+01,  0.000000000000e+00,  1.987158496822e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.739269045888e+01,  0.000000000000e+00, -1.889475395757e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  9.900000000000e-01,  1.577080755158e+01,  0.000000000000e+00,  2.000201202426e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.755115765225e+01,  0.000000000000e+00, -1.887481705023e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.000000000000e+00,  1.562015344561e+01,  0.000000000000e+00,  2.013113380704e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.770811129455e+01,  0.000000000000e+00, -1.885475036861e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.010000000000e+00,  1.547088460521e+01,  0.000000000000e+00,  2.025895210794e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.786356533861e+01,  0.000000000000e+00, -1.883455521711e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.020000000000e+00,  1.532298158199e+01,  0.000000000000e+00,  2.038546893414e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.801753353928e+01,  0.000000000000e+00, -1.881423289822e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.030000000000e+00,  1.517642560610e+01,  0.000000000000e+00,  2.051068651036e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.817002946032e+01,  0.000000000000e+00, -1.879378471232e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.040000000000e+00,  1.503119855727e+01,  0.000000000000e+00,  2.063460728005e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.832106648107e+01,  0.000000000000e+00, -1.877321195747e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.050000000000e+00,  1.488728293708e+01,  0.000000000000e+00,  2.075723390617e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.847065780280e+01,  0.000000000000e+00, -1.875251592915e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.060000000000e+00,  1.474466184211e+01,  0.000000000000e+00,  2.087856927151e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.861881645481e+01,  0.000000000000e+00, -1.873169792008e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.070000000000e+00,  1.460331893819e+01,  0.000000000000e+00,  2.099861647859e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.876555530021e+01,  0.000000000000e+00, -1.871075921999e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.080000000000e+00,  1.446323843554e+01,  0.000000000000e+00,  2.111737884917e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.891088704151e+01,  0.000000000000e+00, -1.868970111540e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.090000000000e+00,  1.432440506484e+01,  0.000000000000e+00,  2.123485992342e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.905482422595e+01,  0.000000000000e+00, -1.866852488939e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.100000000000e+00,  1.418680405422e+01,  0.000000000000e+00,  2.135106345863e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.919737925060e+01,  0.000000000000e+00, -1.864723182139e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.110000000000e+00,  1.405042110715e+01,  0.000000000000e+00,  2.146599342773e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.933856436719e+01,  0.000000000000e+00, -1.862582318699e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.120000000000e+00,  1.391524238106e+01,  0.000000000000e+00,  2.157965401735e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.947839168675e+01,  0.000000000000e+00, -1.860430025766e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.130000000000e+00,  1.378125446693e+01,  0.000000000000e+00,  2.169204962567e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.961687318412e+01,  0.000000000000e+00, -1.858266430061e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.140000000000e+00,  1.364844436953e+01,  0.000000000000e+00,  2.180318485995e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.975402070209e+01,  0.000000000000e+00, -1.856091657854e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.150000000000e+00,  1.351679948852e+01,  0.000000000000e+00,  2.191306453380e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  2.988984595551e+01,  0.000000000000e+00, -1.853905834941e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.160000000000e+00,  1.338630760024e+01,  0.000000000000e+00,  2.202169366420e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.002436053512e+01,  0.000000000000e+00, -1.851709086631e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.170000000000e+00,  1.325695684026e+01,  0.000000000000e+00,  2.212907746830e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.015757591123e+01,  0.000000000000e+00, -1.849501537719e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.180000000000e+00,  1.312873568656e+01,  0.000000000000e+00,  2.223522135999e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.028950343724e+01,  0.000000000000e+00, -1.847283312468e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.190000000000e+00,  1.300163294343e+01,  0.000000000000e+00,  2.234013094626e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.042015435295e+01,  0.000000000000e+00, -1.845054534590e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.200000000000e+00,  1.287563772606e+01,  0.000000000000e+00,  2.244381202341e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.054953978782e+01,  0.000000000000e+00, -1.842815327229e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.210000000000e+00,  1.275073944564e+01,  0.000000000000e+00,  2.254627057306e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.067767076389e+01,  0.000000000000e+00, -1.840565812937e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.220000000000e+00,  1.262692779519e+01,  0.000000000000e+00,  2.264751275803e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.080455819879e+01,  0.000000000000e+00, -1.838306113660e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.230000000000e+00,  1.250419273590e+01,  0.000000000000e+00,  2.274754491803e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.093021290840e+01,  0.000000000000e+00, -1.836036350719e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.240000000000e+00,  1.238252448410e+01,  0.000000000000e+00,  2.284637356527e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.105464560950e+01,  0.000000000000e+00, -1.833756644793e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.250000000000e+00,  1.226191349873e+01,  0.000000000000e+00,  2.294400537994e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.117786692227e+01,  0.000000000000e+00, -1.831467115900e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.260000000000e+00,  1.214235046934e+01,  0.000000000000e+00,  2.304044720560e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.129988737263e+01,  0.000000000000e+00, -1.829167883383e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.270000000000e+00,  1.202382630468e+01,  0.000000000000e+00,  2.313570604444e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.142071739451e+01,  0.000000000000e+00, -1.826859065892e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.280000000000e+00,  1.190633212171e+01,  0.000000000000e+00,  2.322978905246e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.154036733197e+01,  0.000000000000e+00, -1.824540781368e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.290000000000e+00,  1.178985923508e+01,  0.000000000000e+00,  2.332270353468e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.165884744124e+01,  0.000000000000e+00, -1.822213147032e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.300000000000e+00,  1.167439914718e+01,  0.000000000000e+00,  2.341445694014e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.177616789264e+01,  0.000000000000e+00, -1.819876279363e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.310000000000e+00,  1.155994353848e+01,  0.000000000000e+00,  2.350505685699e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.189233877242e+01,  0.000000000000e+00, -1.817530294093e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.320000000000e+00,  1.144648425848e+01,  0.000000000000e+00,  2.359451100743e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.200737008448e+01,  0.000000000000e+00, -1.815175306184e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.330000000000e+00,  1.133401331689e+01,  0.000000000000e+00,  2.368282724272e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.212127175203e+01,  0.000000000000e+00, -1.812811429822e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.340000000000e+00,  1.122252287540e+01,  0.000000000000e+00,  2.377001353807e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.223405361913e+01,  0.000000000000e+00, -1.810438778400e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.350000000000e+00,  1.111200523964e+01,  0.000000000000e+00,  2.385607798764e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.234572545220e+01,  0.000000000000e+00, -1.808057464509e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.360000000000e+00,  1.100245285172e+01,  0.000000000000e+00,  2.394102879940e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.245629694140e+01,  0.000000000000e+00, -1.805667599923e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.370000000000e+00,  1.089385828297e+01,  0.000000000000e+00,  2.402487429010e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.256577770195e+01,  0.000000000000e+00, -1.803269295592e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.380000000000e+00,  1.078621422706e+01,  0.000000000000e+00,  2.410762288020e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.267417727542e+01,  0.000000000000e+00, -1.800862661628e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.390000000000e+00,  1.067951349355e+01,  0.000000000000e+00,  2.418928308885e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.278150513088e+01,  0.000000000000e+00, -1.798447807295e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.400000000000e+00,  1.057374900161e+01,  0.000000000000e+00,  2.426986352883e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.288777066608e+01,  0.000000000000e+00, -1.796024841002e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.410000000000e+00,  1.046891377419e+01,  0.000000000000e+00,  2.434937290164e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.299298320845e+01,  0.000000000000e+00, -1.793593870292e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.420000000000e+00,  1.036500093238e+01,  0.000000000000e+00,  2.442781999247e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.309715201616e+01,  0.000000000000e+00, -1.791155001831e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.430000000000e+00,  1.026200369011e+01,  0.000000000000e+00,  2.450521366536e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.320028627908e+01,  0.000000000000e+00, -1.788708341407e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.440000000000e+00,  1.015991534914e+01,  0.000000000000e+00,  2.458156285829e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.330239511962e+01,  0.000000000000e+00, -1.786253993914e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.450000000000e+00,  1.005872929425e+01,  0.000000000000e+00,  2.465687657841e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.340348759367e+01,  0.000000000000e+00, -1.783792063350e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.460000000000e+00,  9.958438988718e+00,  0.000000000000e+00,  2.473116389729e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.350357269133e+01,  0.000000000000e+00, -1.781322652811e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.470000000000e+00,  9.859037970097e+00,  0.000000000000e+00,  2.480443394617e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.360265933772e+01,  0.000000000000e+00, -1.778845864480e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.480000000000e+00,  9.760519846113e+00,  0.000000000000e+00,  2.487669591141e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.370075639370e+01,  0.000000000000e+00, -1.776361799624e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.490000000000e+00,  9.662878290872e+00,  0.000000000000e+00,  2.494795902987e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.379787265653e+01,  0.000000000000e+00, -1.773870558592e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.500000000000e+00,  9.566107041250e+00,  0.000000000000e+00,  2.501823258444e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.389401686053e+01,  0.000000000000e+00, -1.771372240803e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.510000000000e+00,  9.470199893495e+00,  0.000000000000e+00,  2.508752589961e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.398919767768e+01,  0.000000000000e+00, -1.768866944749e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  1.520000000000e+00,  9.375150700020e+00,  0.000000000000e+00,  2.515584833716e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  3.408342371823e+01,  0.000000000000e+00, -1.766354767986e+02,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
